published_date,timestamp,open,high,low,close,per_change,traded_quantity,traded_amount,status
2024-07-23,2024-07-23 13:00:00,1093.0,1093.0,1089.5,1089.5,-0.32,202.0,221250.5,-1
2024-07-23,2024-07-23 14:00:00,1089.5,1089.5,1086.0,1086.0,-0.32,202.0,221250.5,-1
2024-07-23,2024-07-23 15:00:00,1086.0,1100.0,1086.0,1086.0,0.0,202.0,221250.5,0
2024-07-24,2024-07-24 11:00:00,1107.0,1107.0,1101.0,1105.25,-0.16,14.2,15624.4,-1
2024-07-24,2024-07-24 12:00:00,1105.25,1105.25,1103.5,1103.5,-0.16,14.2,15624.4,-1
2024-07-24,2024-07-24 13:00:00,1103.5,1103.5,1101.75,1101.75,-0.16,14.2,15624.4,-1
2024-07-24,2024-07-24 14:00:00,1101.75,1101.75,1100.0,1100.0,-0.16,14.2,15624.4,-1
2024-07-24,2024-07-24 15:00:00,1100.0,1107.0,1095.0,1100.0,0.0,14.2,15624.4,0
2024-07-28,2024-07-28 11:00:00,1100.0,1100.0,1100.0,1100.0,0.0,0.2,224.4,0
2024-07-28,2024-07-28 12:00:00,1100.0,1100.0,1100.0,1100.0,0.0,0.2,224.4,0
2024-07-28,2024-07-28 13:00:00,1100.0,1100.0,1100.0,1100.0,0.0,0.2,224.4,0
2024-07-28,2024-07-28 14:00:00,1100.0,1100.0,1100.0,1100.0,0.0,0.2,224.4,0
2024-07-28,2024-07-28 15:00:00,1100.0,1100.0,1100.0,1100.0,0.0,0.2,224.4,0
2024-07-29,2024-07-29 11:00:00,1144.0,1144.0,1144.0,1144.0,0.0,12.6,14418.6,0
2024-07-29,2024-07-29 12:00:00,1144.0,1144.0,1144.0,1144.0,0.0,12.6,14418.6,0
2024-07-29,2024-07-29 13:00:00,1144.0,1144.0,1144.0,1144.0,0.0,12.6,14418.6,0
2024-07-29,2024-07-29 14:00:00,1144.0,1144.0,1144.0,1144.0,0.0,12.6,14418.6,0
2024-07-29,2024-07-29 15:00:00,1144.0,1144.0,1144.0,1144.0,0.0,12.6,14418.6,0
2024-07-31,2024-07-31 11:00:00,1165.0,1165.0,1165.0,1165.0,0.0,0.2,237.6,0
2024-07-31,2024-07-31 12:00:00,1165.0,1165.0,1165.0,1165.0,0.0,0.2,237.6,0
2024-07-31,2024-07-31 13:00:00,1165.0,1165.0,1165.0,1165.0,0.0,0.2,237.6,0
2024-07-31,2024-07-31 14:00:00,1165.0,1165.0,1165.0,1165.0,0.0,0.2,237.6,0
2024-07-31,2024-07-31 15:00:00,1165.0,1165.0,1165.0,1165.0,0.0,0.2,237.6,0
2024-08-01,2024-08-01 11:00:00,1235.9,1235.9,1235.9,1235.9,0.0,0.4,489.52,0
2024-08-01,2024-08-01 12:00:00,1235.9,1235.9,1235.9,1235.9,0.0,0.4,489.52,0
2024-08-01,2024-08-01 13:00:00,1235.9,1235.9,1235.9,1235.9,0.0,0.4,489.52,0
2024-08-01,2024-08-01 14:00:00,1235.9,1235.9,1235.9,1235.9,0.0,0.4,489.52,0
2024-08-01,2024-08-01 15:00:00,1235.9,1235.9,1235.9,1235.9,0.0,0.4,489.52,0
2024-08-08,2024-08-08 11:00:00,1235.9,1235.9,1235.9,1235.9,0.0,0.6,712.3,0
2024-08-08,2024-08-08 12:00:00,1235.9,1235.9,1235.9,1235.9,0.0,0.6,712.3,0
2024-08-08,2024-08-08 13:00:00,1235.9,1235.9,1235.9,1235.9,0.0,0.6,712.3,0
2024-08-08,2024-08-08 14:00:00,1235.9,1235.9,1235.9,1235.9,0.0,0.6,712.3,0
2024-08-08,2024-08-08 15:00:00,1235.9,1235.9,1235.9,1235.9,0.0,0.6,712.3,0
2024-08-12,2024-08-12 11:00:00,1142.0,1142.0,1142.0,1142.0,0.0,22.4,25580.8,0
2024-08-12,2024-08-12 12:00:00,1142.0,1142.0,1142.0,1142.0,0.0,22.4,25580.8,0
2024-08-12,2024-08-12 13:00:00,1142.0,1142.0,1142.0,1142.0,0.0,22.4,25580.8,0
2024-08-12,2024-08-12 14:00:00,1142.0,1142.0,1142.0,1142.0,0.0,22.4,25580.8,0
2024-08-12,2024-08-12 15:00:00,1142.0,1142.0,1142.0,1142.0,0.0,22.4,25580.8,0
2024-08-14,2024-08-14 11:00:00,1119.2,1119.6,1119.2,1119.4,0.02,42.0,47032.0,1
2024-08-14,2024-08-14 12:00:00,1119.4,1119.6,1119.4,1119.6,0.02,42.0,47032.0,1
2024-08-14,2024-08-14 13:00:00,1119.6,1119.8,1119.6,1119.8,0.02,42.0,47032.0,1
2024-08-14,2024-08-14 14:00:00,1119.8,1120.0,1119.8,1120.0,0.02,42.0,47032.0,1
2024-08-14,2024-08-14 15:00:00,1120.0,1120.0,1119.2,1120.0,0.0,42.0,47032.0,0
2024-08-15,2024-08-15 11:00:00,1100.0,1100.0,1100.0,1100.0,0.0,32.2,35420.0,0
2024-08-15,2024-08-15 12:00:00,1100.0,1100.0,1100.0,1100.0,0.0,32.2,35420.0,0
2024-08-15,2024-08-15 13:00:00,1100.0,1100.0,1100.0,1100.0,0.0,32.2,35420.0,0
2024-08-15,2024-08-15 14:00:00,1100.0,1100.0,1100.0,1100.0,0.0,32.2,35420.0,0
2024-08-15,2024-08-15 15:00:00,1100.0,1100.0,1100.0,1100.0,0.0,32.2,35420.0,0
2024-08-18,2024-08-18 11:00:00,1090.0,1095.5,1090.0,1092.75,0.25,20.0,21971.0,1
2024-08-18,2024-08-18 12:00:00,1092.75,1095.5,1092.75,1095.5,0.25,20.0,21971.0,1
2024-08-18,2024-08-18 13:00:00,1095.5,1098.25,1095.5,1098.25,0.25,20.0,21971.0,1
2024-08-18,2024-08-18 14:00:00,1098.25,1101.0,1098.25,1101.0,0.25,20.0,21971.0,1
2024-08-18,2024-08-18 15:00:00,1101.0,1101.0,1090.0,1101.0,0.0,20.0,21971.0,0
2024-08-21,2024-08-21 11:00:00,1110.0,1110.0,1110.0,1110.0,0.0,8.0,8880.0,0
2024-08-21,2024-08-21 12:00:00,1110.0,1110.0,1110.0,1110.0,0.0,8.0,8880.0,0
2024-08-21,2024-08-21 13:00:00,1110.0,1110.0,1110.0,1110.0,0.0,8.0,8880.0,0
2024-08-21,2024-08-21 14:00:00,1110.0,1110.0,1110.0,1110.0,0.0,8.0,8880.0,0
2024-08-21,2024-08-21 15:00:00,1110.0,1110.0,1110.0,1110.0,0.0,8.0,8880.0,0
2024-08-22,2024-08-22 11:00:00,1120.0,1120.0,1120.0,1120.0,0.0,10.8,12096.0,0
2024-08-22,2024-08-22 12:00:00,1120.0,1120.0,1120.0,1120.0,0.0,10.8,12096.0,0
2024-08-22,2024-08-22 13:00:00,1120.0,1120.0,1120.0,1120.0,0.0,10.8,12096.0,0
2024-08-22,2024-08-22 14:00:00,1120.0,1120.0,1120.0,1120.0,0.0,10.8,12096.0,0
